STATION CODE,LOCATIONS,STATE,TEMP,DO,pH,CONDUCTIVITY,BOD,NITRATE_N_NITRITE_N,FECAL_COLIFORM,TOTAL_COLIFORM
1870,"RIVER SUKHANaN AT PARWANOO, DISTT. SOLAN",HIMACHAL PRADESH,18,6.2,7.5,788,41.5,4.08,105,235
2947,"JAWAI AT JAWAI DAM, SIROHI",RAJASTHAN,24,6,8.3,468,1.4,0.43,5,16
1717,"KODRA DAM, MOUNT ABU",RAJASTHAN,19,5.9,7.3,234,1.5,0.36,4,12
2948,"BANDI AT HEMAWAS DAM, PAL",RAJASTHAN,23,6.4,8,527,1.2,0.35,5,21
2949,"RIVER LUNI AT RANaNKPUR DAM, RANaNKPUR, PALI",RAJASTHAN,24,5.9,7.9,796,1.5,0.48,4,14
3305,"BANJAR AT MALANJKHAND NR W/S INTAKE POINT, JABALPUR",MADHYA PRADESH,23,7.3,7.4,388,2.1,0.58, ,46
3383,"BUGI RIVER AT MIBANPARA, SOUTH GARO HILLS",MEGHALAYA,25,7.7,7.2,95,1.8,2.67,22,50
3384,"BUGI AT DALU, SOUTH GARO HILLS",MEGHALAYA,25,7.6,7.2,92,2.5,2.41,20,45
3380,"DAMRING RIVER (KRISHNEI RIVER) AT RESUBELPARA, EAST GARO HILLS",MEGHALAYA,25,9.9,7.2,65,1.5,2.31,21,55
1632,GANOL RIVER TURA,MEGHALAYA,24,7.6,7.4,93,2.1,2.89,276,408
1428,"KYRHUKHLA NR SUTNGA KHLIERIAT,JAINTIA HILLS ",MEGHALAYA,22,5.5,2.9,568,6.8,1.12,18,33
3369,"KYNSHI RIVER AT SOHIONG, WEST KHASI HILLS",MEGHALAYA,16,7.6,7,42,1.3,3.01,11,27
3370,"KYNSHI  AT NaNGKHNUM, WEST KHASI HILLS",MEGHALAYA,17,7.7,7.1,45,1.4,2.89,9,22
3371,"KYNSHI RIVER AT RANIKOR, WEST KHASI HILLS",MEGHALAYA,23,8.3,7,59,1.7,2.86,16,33
3375,LUKHA RIVER AT MYNDIHATI (TRIBUTARY OF LUNaNR),MEGHALAYA,25,6.9,2.6,1072,3.2,1.17,3,21
3376,LUKHA RIVER AT SUNaNPUR (TRIBUTARY OF LUNaNR),MEGHALAYA,25,7.7,6.3,250,2.1,3.88,180,326
3381,"MANDA RIVER (DUDHAI RIVER) AT JAMPA, EAST GARO HILLS",MEGHALAYA,25,8.8,7.3,37,1.5,1.62,15,35
3382,"MANDA RIVER (DUDHAI RIVER) AT WAGAISI, EAST GARO HILLS",MEGHALAYA,25,7.3,7.3,72,2,1.65,17,36
3377,"MYNTANG RIVER AT NaNRTIANG, JAYANTIA HILLS",MEGHALAYA,20,7.5,7,38,1.7,2.2,18,40
3378,"MYNTANG RIVER AT MYNSO, JAYANTIA HILLS",MEGHALAYA,22,7.8,7.1,44,1.6,2.62,15,33
1631,MYNTDU RIVER JOWAI,MEGHALAYA,20,7,7,100,2.4,3.03,1967,2600
3379,"MYNTDU RIVER AT LESHKA, JAYANTIA HILLS",MEGHALAYA,21,7.5,6.3,52,1.7,0.82,7,21
3367,"NONBAH RIVER AT NaNGSTOIN MARKE, WEST KHASI HILLS",MEGHALAYA,16,6.4,6.9,61,2.6,3.88,227,538
3368,"NONBAH RIVER AT NaNGSTOIN MARKE, WEST KHASI HILLS",MEGHALAYA,17,7.5,7.1,39,1.4,2.88,12,22
3372,"RILANG AT MAWKYRWAT, WEST KHASI HILLS",MEGHALAYA,17,8,7.1,41,1.4,3.35,10,25
1633,SIMSANG RIVER WILLIAMNaNGAR,MEGHALAYA,24,7.9,7.3,93,1.7,5.02,295,418
3353,"UMIAM MAWPHLANG RIVER AT NONGKREM, EAST KHASI HILLS",MEGHALAYA,18,7.5,6.9,69,1.9,4.92,20,49
3354,"UMIAM MAWPHLANG RIVER AT UMTYNGNGAR, EAST KHASI HILLS",MEGHALAYA,18,7.9,7.2,46,1.7,2.72,20,45
3355,"UMIAM MAWPHLANG RIVER AT MAWPHLANG, EAST KHASI HILLS",MEGHALAYA,18,8,7.2,42,1.4,2.47,5,31
3356,"UMIAM MAWPHLANG RIVER AT SHELLA, EAST KHASI HILLS",MEGHALAYA,25,7.7,7.1,101,1.5,3.42,16,43
3350,UMKHEN AT WAHKDAIT,MEGHALAYA,19,7.2,7.1,49,1.6,2.86,17,40
3351,UMKHEN AT KSEHPONGDENG,MEGHALAYA,21,8.2,7.1,49,1.2,2.81,15,32
3352,"UMKHEN AT DIENGPASOH, EAST KHASI HILLS",MEGHALAYA,21,7.8,7.1,58,1.5,2.97,19,43
3359,"UMKHRAH RIVER AT DEMTHRING, SHILLONG",MEGHALAYA,18,3.9,7.1,235,16.9,16.61,16500,23000
3360,"UMKHRAH RIVER ATUMKALIAR, SHILLONG",MEGHALAYA,18,4.9,7.1,182,14.2,11.61,10417,15500
3361,"UMKHRAH RIVER ATMAWLAI, SLAUGHTER",MEGHALAYA,19,2.7,7.1,281,35.4,14.84,41000,62667
3362,"UMKHRAH RIVER AT MAWPDANG, MAWLAI",MEGHALAYA,19,2.5,7.1,382,37.2,11.81,53083,87167
3357,"UMNGOT RIVER AT SMIT, EAST KHASI HILLS",MEGHALAYA,18,8,7,48,1.4,3.8,17,41
3358,"UMNGOT RIVER AT DAWKI, EAST KHASI HILLS",MEGHALAYA,24,8.4,7.1,48,1.2,3.08,18,45
3363,"UMSHYRPI AT RISA COLONY, EAST KHASI HILLS",MEGHALAYA,17,6.8,6.6,49,1.9,3.07,18,38
3364,"UMSHYRPI  AT LAW COLLEGE, DHANKETI, EAST KHASI HILLS",MEGHALAYA,18,2.1,7,286,45.6,10.61,51250,84500
3365,"UMSHYRPI AT UMSHYRPI BDG, EAST KHASI HILLS",MEGHALAYA,19,4,7.1,194,22.4,10.47,29500,45250
1427,UMTREW AT BYRNIHAT EAST,MEGHALAYA,24,7.7,7.2,107,6.6,3.02,285,425
3366,"UMTREW RIVER AT UMRAN, RINaN BHOI",MEGHALAYA,22,7.6,7.1,51,2,2.6,37,81
3373,"WAH BLEI AT RIANGDO, WEST KHASI HILLS",MEGHALAYA,20,7.7,7.1,46,1.6,3.93,8,22
3374,"WAH BLEI AT SHDADDKHAR, WEST KHASI HILLS",MEGHALAYA,20,7.7,7.1,49,1.9,3.89,11,26
2050,TLAWNG UPSTREAM AIZAWL,MIZORAM,24,6.5,7.4,297,1,0.13,26,438
2051,TLAWNG DOWNSTREAM AIZAWL,MIZORAM,24,6.3,7.5,287,0.9,0.14,5,204
2052,TUIRIAL UPPER CATCHMENT,MIZORAM,24,6.5,7.2,375,1.1,0.17,33,625
2053,TUIRIAL LOWER CATCHMENT,MIZORAM,24,6.9,6.9,349,1.1,0.18,38,503
1403,GUMTI AT U/S SOUTH TRIPURA,TRIPURA,28,6.6,7.8,165,1.6, ,268,316
1404,GUMTI AT D/S SOUTH TRIPURA,TRIPURA,28,6.4,8,155,3.9,0.5,512,516
1726,"CHANDRAPUR, AGARTALA D/S OF HAORA RIVER",TRIPURA,27,6.5,8,168,4.2,0.99,488,616
2460,DAMANGANGA AT DISCHARGE POINT OF DISTILLERY,"DAMAN, DIU, DADRA NaNGAR HAVELI",28.1,4.6,8,23576,158.8,6.88,35,46
1150,DAMANGANGA AT KACHIGAON U\S AT GIDC WIER,GUJARAT,27.6,7.1,7.3,212,1.4,0.84,3,6
1246,DAMANGANGA AT KACHIGAON D\S (DAMAN),GUJARAT,28.2,5,8.3,12771,4.1,1.48,7,30
1860,BALEHWAR KHADI AT N.H. NO. 8,GUJARAT,28,6.7,8,304,1.5,0.18,1500,3550
1861,PURNaN ON BRIDGE AT SURATNaNNaNVSARI HIGHWAY,GUJARAT,28.5,5.8,7.7,1315,2.5,0.22,1900,6800
1862,KAVERI ON BRIDGE AT BILLIMORANaNVALSAD ROAD,GUJARAT,29.5,5.9,7.6,36593,3.9,0.07,1200,3200
1865,DHADAR AT KOTHADA,GUJARAT,27,7.6,7.7,1291,10,0.34,23,77
1148,AMBIKA AT BILIMORA,GUJARAT,29.5,6,7.7,18865,3.6,3.12,900,2450
1435,"KOLAK AT RAILWAY BRIDGE NO. 313 VAPI,VALSAD",GUJARAT,27,4.3,8.4,605,6.5,1.68,5,15
1149,KOLAK AT PATALIA BDG.,GUJARAT,26.7,3.7,8.2,600,4.3,1.66,6,20
1438,MINDHOLA AT STATE HIGHWAY BRIDGE SACHIN,GUJARAT,27,4.6,7.2,729,4,0.33,900,2300
1399,"ZUARI AT D/S OF PT. WHERE KUMBARJRIA CANaNL JOINS, GOA",GOA,28.7,6.8,6.5,43,1.1,0.42,8,178
1475,ZUARI AT PANCHAWADI,GOA,29.3,6.6,7,59,1.1,0.27,8,113
1400,"MANDOVI AT NEGHBOURHOOD OF PANaNJI, GOA",GOA,28.8,6,6.2,106,1.5,0.28,9,166
1476,"MANDOVI AT TONCA, MARCELA, GOA",GOA,28.3,5.9,6.6,516,1.1,0.18,8,169
1543,RIVER KALNaN AT CHANDELNaN PERNEM,GOA,25.8,7.3,6.1,87,0.9,0.33,6,169
1548,RIVER ASSONORA AT ASSONORA,GOA,28.3,7.3,5.9,74,1.5,0.22,8,163
2276,RIVER BICHOLIM VARAZAN NaNGAR,GOA,27.8,6.7,6.3,127,2,0.44,10,149
2275,"RIVER CHAPORA NEAR ALORNaN FORT ,PERNEM",GOA,26,6.8,6.2,226,1.6,0.18,9,151
1546,RIVER KHANDEPAR AT OPA NaN PONDA,GOA,27.8,7.1,5.9,93,1.8,0.28,9,131
2270,"RIVER KHANDEPAR AT CODLI NEAR BRIDGE ,U/S OPA WATERWORKS,SANGUEM",GOA,26.3,7.4,6.2,76,1.3,0.41,11,133
2272,"RIVER KUSHAWATI NEAR BUND AT KEVONaN,RIVON,SANGUEM",GOA,25.7,7.3,6.2,113,1.2,0.33,9,137
1545,RIVER MADAI AT DABOS NaN  VALPOI,GOA,29,7.3,5.9,100,1.3,0.27,6,173
2274,RIVER MAPUSA ON CULVERT ON HIGHWAY MAPUSANaNPANaNJI,GOA,26.9,6,5.9,273,1.8,0.31,10,171
2271,"RIVER SAL PAZORKHONI, CUNCOLIM (NEAR CULVERT MARGAONaN CANaNCONaN NaNTIONaNL HIGHWAY)",GOA,27,6.1,6.5,201,2,0.43,9,149
2273,"RIVER SAL NEAR HOTEL LEELA MOBOR,CAVELOSSIM",GOA,27.5,6.2,6.3,245,1.8,0.31,7,135
1547,RIVER TALPONaN AT CANaNCONaN,GOA,28.3,7,6.5,75,0.9,0.22,7,166
1544,"VALVANT AT SANKLI NaN BICHOLIM, GOA",GOA,29,7.3,6,74,1.6,0.11,8,181
2651,"AMBA RIVER AT D/S OF WAKEN BRIDGENaNU/S OF JS PETRO CHEMICALS, WAKENPHATA, ROHA",MAHARASHTRA,28.2,7.1,7.9,108,3.3,0.42,65,137
2653,"BHATSA RIVER AT D/S OF LIBERTY OIL MILLS, SATNEL, SHAHAPUR, THANE",MAHARASHTRA,27.4,7,8,129,3.5,0.49,40,105
2654,"BHATSA RIVER AT U/S OF LIBERTY OIL MILLS, SATNEL, SHAHAPUR, THANE",MAHARASHTRA,27.3,7,8,130,3.3,0.46,33,93
1092,"KALU AT ATALE VILLAGE, MAHARASHTRA",MAHARASHTRA,28.5,5.7,7.4,2323,6.3,1.47,400,541
2670,"KAN RIVER NEAR SAKRI WATER WORKS, SAKRI, DHULE",MAHARASHTRA,28.4,5.9,7.6,462,4.9,2.47,23,63
1152,"KUNDALIKA AT ROHA CITY, MAHARASHTRA",MAHARASHTRA,28.4,7,7.7,107,3.8,0.4,131,285
2198,KUNDALIKA RIVER AT ARE KHURD ( SALINE ZONE ),MAHARASHTRA,28.9,6.2,7.4,299,5.1,0.95,209,401
2671,"KUNDALIKA RIVER NEAR SALAV BRIDGE (SALINaN ZONE), SALAV, ROHA, RAIGAD",MAHARASHTRA,28.2,5.9,7.8,33259,6.8,1.61,114,228
2672,"KUNDALIKA RIVER AT DHATAV AT JACKWELL, DHATAV, ROHA, RAIGAD",MAHARASHTRA,28.9,7.2,7.9,77,3.2,0.42,164,282
2168,MITHI RIVER,MAHARASHTRA,27,3.2,7.4,28018,46,1.67,908,1164
2676,"MUCHKUNDI RIVER AT WAKED NEAR M/S ASAHI INDIA GLASS LTD, WAKED, LANJA, RATNaNGIRI",MAHARASHTRA,27.9,6.8,7.8,350,2.6,1.99,2,72
1151,"PATALGANGA AT SHILPHATA, MAHARASHTRA",MAHARASHTRA,26.8,6.9,7.5,133,3.2,0.55,252,409
1462,"PATALGANGA NEAR INTAKE OF MIDC W/W, MAHARASHTRA",MAHARASHTRA,27.2,6.9,7.5,143,3.4,0.54,149,307
2685,"PATALGANGA RIVER AT D/S OF KHARPADA BRIDGE, KHARPADA, KHALAPUR, RAIGAD",MAHARASHTRA,26.8,6.1,6.9,609,4.2,3.1,65,135
2686,"PATALGANGA RIVER AT VYAL PUMP HOUSE, VYAL, KHALAPUR, RAIGAD",MAHARASHTRA,26.9,6.8,7.4,129,3.2,0.86,51,133
2687,"PATALGANGA RIVER AT KHALAPUR PUMPING STATION, KHALAPUR, RAIGAD",MAHARASHTRA,26.8,6.7,7.4,130,3.2,0.75,45,124
2688,"PATALGANGA RIVER AT SAVROLI BRIDGE, KHALAPUR. RAIGAD",MAHARASHTRA,26.9,6.6,7.4,130,5,0.74,67,158
2689,"PATALGANGA RIVER AT GAGANGIRI MAHARAJ TEMPLE, KHOPOLI, KHALAPUR, RAIGAD",MAHARASHTRA,26.9,6.7,7.5,120,3.6,0.73,85,226
2696,"PEHLAR DAM ON PEHLAR R. INLET OF WATER WORKS, VASAI, THANE.",MAHARASHTRA,26.2,7.1,7.9,139,3.2,0.45,74,147
2199,SAVITRI RIVER AT OVALE VILLAGE.,MAHARASHTRA,27.4,6,7.4,13925,59.1,3.08,4,116
2701,"SAVITRI JACKWELL AT UPSA KENDRE, NaNGALWADI, MAHAD, RAIGAD",MAHARASHTRA,26.4,6.7,7.7,274,2.3,2.04,5,88
2702,"SAVITRI AT SHEDAV DOH,,RAIGAD",MAHARASHTRA,26.7,6.3,7.9,326,2.5,2.32,2,71
2703,SAVITRI RIVER AT DADLI BRIDGE,MAHARASHTRA,27.3,6.3,7.9,7392,2.4,6.41,4,71
2704,"SAVITRI RIVER AT MUTHAVALI VILLAGE, MAHAD, RAIGADH",MAHARASHTRA,27.4,6.3,7.7,12051,4.4,5.37,4,102
2706,"SURYA RIVER, U/S OF SURYA DAM, DHAMMI, VIKRAMGAD, THANE",MAHARASHTRA,27.6,7,8.3,162,3.8,0.48,44,90
2707,"SURYA RIVER AT MIDC PUMPING STN, GARVASHET, PALGHAR, THANE",MAHARASHTRA,27.5,7,8.3,212,3.6,0.44,47,90
2708,"SURYA AT INTAKE OF VASAINaNVIRAR W/S SCHEME, MASVAN, PALGHAR",MAHARASHTRA,27.5,7.1,8.3,227,3.2,0.48,67,124
2709,"TANSA RIVER NEAR ROAD BRIDGE, VILLAGE DAKEWALI, WADA, THANE",MAHARASHTRA,26.9,6.8,8.2,314,4.3,0.45,28,69
1093,"ULHAS AT U/S OF NRC BUND AT MOHANE, MAHARASHTRA",MAHARASHTRA,25.9,6.8,7.8,151,3.4,0.5,601,740
1094,ULHAS AT U/S OF BADLAPUR,MAHARASHTRA,25.9,7,7.8,123,3.4,0.44,42,100
2162,ULHAS ATJAMBHUL WATER WORKS.,MAHARASHTRA,26,6.9,7.8,139,3.3,0.76,85,169
2712,"VAITARNaN NEAR ROAD BRIDGE, GANDHARE VILLAGE, WADA, THANE",MAHARASHTRA,26.9,6.8,8.2,313,4,0.49,49,99
2164,VASHISTI AT U/S OF THREE M PAPER MILLS NEAR M/S MULTIFILMS PLASTIC PVT. LTD. AT KHERDI.,MAHARASHTRA,24.8,6.7,7.8,215,2.5,0.83,2,51
2713,"VASHISTI AT D/S OF THREE M PAPER MILLS NEAR CHIPLUN WATER INTAKE JACKWELL AT KHERDI, RATNaNGIRI. ",MAHARASHTRA,26.2,6.7,7.8,204,2.5,0.77,2,68
2714,VASHISTI AT U/S OF POPHALI NR KONPHANSAWANE BRIDGE,MAHARASHTRA,25.3,6.9,7.7,205,2.2,0.93,2,55
1342,ACHENKOIL AT THUMPAMON,KERALA,26.6,7.1,6.9,72,0.5,0.25,278,641
1443,ACHENKOIL AT CHENNITHULA,KERALA,26.8,6.6,6.9,70,0.9,0.49,223,495
2297,R ANCHARAKANDY AT MERUVAMBA,KERALA,26.6,6.9,7.1,52,0.8,0.18,46,520
2319,R ANCHARAKANDY AT MERUVAMBA,KERALA,26.8,7.2,7,830,0.8,0.16,94,654
2286,R AYROOR AT AYROOR BRIDGE,KERALA,29.3,6.3,6.9,95,1.3,0.99,750,1325
2331,R BHARATHAPUZHA AT KUTTIPPURAM,KERALA,25.4,7.2,7.4,164,0.9,0.46,1325,2225
2332,R BHARATHAPUZHA AT PATTAMBI,KERALA,25.5,6.9,7.5,231,0.8,0.55,1000,1725
1154,CHALAKUDY AT PULICKALKANaNDAVU,KERALA,26.6,6.5,6.9,101,1.3,0.47,468,1127
20,"CHALIYAR AT KOOLIMADU, KERALA",KERALA,24.7,7.1,7.1,64,0.6,0.4,283,646
21,CHALIYAR AT CHUNGAPALLY,KERALA,24.8,7.1,7.1,4600,0.6,0.35,229,538
1572,CHANDRAGIRI AT PADIYATHADKA,KERALA,28,7.5,7.2,52,0.6,0.15,285,900
1573,CHITTHRAPUZHA AT IRUMPANaNM,KERALA,27.4,2,6.8,265,2.4,2.3,1525,5425
2295,R CORAPUZHA AT KANaNYANKODE,KERALA,26,5.6,7,12769,1.2,0.41,725,1650
1564,"ITHIKKARA AT AYUR, KERALA",KERALA,27.4,7.1,7,90,0.6,0.64,338,625
2287,R ITHIKKARA AT ITHIKKARA,KERALA,26.5,6.1,7,248,0.8,0.66,500,1150
1566,KADALUNDY AT THIRURANGADY,KERALA,28.4,6,7,94,1.1,0.13,183,370
2293,R KADALUNDI AT HAJIRAPPALLY,KERALA,28.8,6.5,7.5,76,0.8,0.08,275,585
2337,R KADAMBAYAR AT BRAHMAPURAM,KERALA,26.7,1.5,6.6,192,3.6,0.92,881,2978
2338,R KADAMBAYAR AT MANCKAKADAVU,KERALA,26.4,2,6.8,79,2.4,0.2,456,1275
42,"KALLADA AT PERUMTHOTTAM KADAVU, PUNaNLOOR, KERALA",KERALA,26.5,7.2,7.1,52,0.6,0.15,298,687
2294,R KALLAI AT KALLAI BRIDGE,KERALA,25.5,4,7.5,25964,1.1,0.76,945,1588
1571,KARINGODE AT KAKKADAVU,KERALA,28,7.2,7.3,54,0.9,0.25,330,610
1155,KARAMANaN AT MOONNaNTTUMUKKU,KERALA,28,0.8,7.1,1239,11.9,1.87,4250,11000
2289,R KARUVANNURR AT KARUVANNUR BRIDGE,KERALA,27.9,6.4,6.5,58,1.3,0.34,255,960
2301,R KAVVAI AT KUTTIYOL PALAM,KERALA,28.1,6.3,6.8,77,1.2,0.16,73,208
2291,R KEECHERI AT VADAKKANCHERY BRIDGE,KERALA,28.6,5.4,6.6,80,1.6,0.27,335,775
2326,R KORAYAR AT KANJIKODE,KERALA,25.3,5.8,7.8,666,1,0.24,993,1650
1569,R KUPPAM AT THALIPARAMBA,KERALA,28.3,6.6,7.2,12768,1.1,0.13,88,1412
2298,R KUPPAM AT RAYAROM,KERALA,26.1,7.7,7.2,44,1,0.28,29,148
1567,R KUTTIYADY AT  KUTTIYADY ESTATE,KERALA,24.3,7.1,7,27,0.4,0.11,73,218
1568,"R MAHE AT VALAYAM, KERALA",KERALA,26,7.3,7.2,59,0.6,0.19,160,465
2285,R MAMOM AT MAMOM BRIDGE,KERALA,28.5,7.8,7.1,119,0.7,0.87,875,1725
1340,"MANIMALA  AT KALLOOPARA,",KERALA,26.6,7.3,7.1,54,1.3,0.41,415,913
1384,"MANIMALA AT THONDRA, KERALA",KERALA,26.8,7,6.6,104,1.5,0.49,500,1000
2307,R MANJESWAR AT BAJRAKKARA BR.,KERALA,28,6,7.2,92,0.7,0.38,765,1390
1339,"MEENaNCHIL AT KIDANGOOR, KERALA",KERALA,26.2,6.8,6.6,48,0.5,0.44,1225,2025
2304,R MOGRAL AT MOGRAL BR.,KERALA,28.5,5.6,7.1,20455,0.6,0.58,433,675
43,"MUVATTAPUZHA AT VETTIKKATTUMUKKU, KERALA",KERALA,26.5,7,7,56,1.1,0.43,768,1725
2302,R NEELASWARAM AT NaNMBIARKAL DAM,KERALA,29.3,6.7,6.9,2531,0.5,0.22,308,465
1570,R NEELASWARAM AT HOSDURG,KERALA,29.3,6.2,7.2,15362,0.8,0.39,830,1303
1563,"R NEYYAR AT AMARAVILA, KERALA",KERALA,27,7.3,7.2,62,0.8,0.95,525,985
2284,R NEYYAR AT ARUVIPURAM,KERALA,27.3,7.6,7.2,59,0.6,0.65,463,1163
2288,R PALLICKAL AT NELLIMUKAL,KERALA,27.9,6.4,6.8,83,0.5,0.42,175,575
1156,"PAMBA AT CHENGANNUR, KERALA",KERALA,27.8,7,6.6,50,0.6,0.75,295,578
1341,"PAMBA AT THAKAZHY, KERALA",KERALA,27.8,6.7,6.8,76,1.2,1.21,310,625
1565,"PAMBA DOWN, KERALA",KERALA,28.3,6.7,6.6,64,0.9,1.35,428,838
17,PERIYAR NEAR ALWAYENaNELOOR,KERALA,27.5,5.6,6.9,943,1.5,0.4,655,1925
18,"PERIYAR AT KALADY, KERALA",KERALA,26.3,7.4,7,38,0.9,0.26,386,1196
1338,"PERIYAR AT SEWAGE DISCHARGE POINT, KERALA",KERALA,27,6.7,6.9,43,1,0.3,1043,2750
2333,RIVER PERIYAR AT MUPPATHADAM,KERALA,27.4,7.1,7.3,48,1.5,0.36,595,1775
2334,RIVER PERIYAR AT PATHALAM,KERALA,27,6.2,6.8,309,1.6,0.39,1129,2725
2335,R PERIYAR AT KALAMASSERY,KERALA,27.4,5.2,6.8,61,1.8,0.33,1123,2650
2336,R PERIYAR AT PURAPPALLIKAVU,KERALA,27.3,6.8,6.9,995,1.1,0.24,349,1258
2300,R PERUVAMBA AT CHANDAPPURA,KERALA,27,6.8,6.9,52,0.9,0.45,39,198
2303,R PULLUR AT PULLUR BR.,KERALA,27.8,6.2,6.6,44,0.7,0.21,715,1630
2290,R PUZHACKAL AT PUZHACKAL BRIDGE,KERALA,28.4,4.5,6.5,77,1.1,0.34,400,2675
2299,R RAMAPURAM AT RAMAPURAM BRIDGE,KERALA,28.8,4,7,19279,0.9,0.03,98,233
2305,R SHRIYA AT ANGADIMOGARU,KERALA,28.8,7,7.4,69,1,0.12,230,660
2296,R THALLASSERY AT PATHIPPALAM,KERALA,25.9,6.5,6.8,58,0.5,0.24,303,1026
2292,R THIRUR AT THALAKKADATHUR BRIDGE,KERALA,28,4.6,6.9,98,0.6,0.11,168,348
2306,R UPPALA AT  UPPALA BR.,KERALA,28.5,6.6,7.3,12327,0.6,0.71,1326,2210
1442,"VAMANaNPURAM, KERALA",KERALA,28.8,7.1,7,51,1,0.78,750,1700
1448,"NaNGAVALLI AT THOTAPALLI REGULATOR, A.P.",ANDHRA PRADESH,27.6,6.2,7.5,371,1.1,1.62,3,528
2352,"RIVER VAMSHADHARA, KALINGAPATNaNM,VIZIANaNGARAM",ANDHRA PRADESH,27.6,6.2,7.7,316,1.3,2.41,3,312
1444,"KALI AT D/S WEST COAST PAPER MILL, KARNaNTAKA",KARNaNTAKA,28.3,7.3,7.1,241,2.9,1.17,100,185
2780,"KALI AT U/S OF WCPM, DANDELI, KARNaNTAKA",KARNaNTAKA,27.5,7.7,7.4,121,1.4,0.64,378,1255
1894,KUMARADHARA NaN U/S OF UPPINaNGADY TOWN BEFORE CONFLUENCE WITH RIVER NETHRAVATHI,KARNaNTAKA,30.5,6.5,7.3,64,1,2.6,236,420
1892,NETRAVATHI U/S OF DHARMASTALA AT WATER SUPPLY INTAKE POINT,KARNaNTAKA,29.5,6.9,7.4,57,1,1.28,46,409
2423,"BUDHABALANGA, D/S OF BARIPADA TOWN",ORISSA,22.3,7.5,8,211,1.9,0.39,3005,6858
2424,"BUDHABALANGA, D/S OF BARIPADA TOWN",ORISSA,22.3,7.2,8,263,3.7,0.63,6625,14725
2425,"RIVER KERANDI(INTAKE WELL OF NaNLCO REFINaNRY, HAL, SUNaNBEDA)",ORISSA,25,7,7.6,111,1.6,0.67,1081,2743
2422,"NaNGAVALLI AT PENTA U/S, JAYKAYPUR TOWN",ORISSA,25.9,7.5,7.9,205,1.5,1,1615,3542
1642,"NaNGAVALLI AT JAYKAYPUR D/S, ORISSA",ORISSA,25.9,7.1,7.7,283,2.3,1.73,2882,6692
1643,"NaNGAVALLI AT RAYAGADA D/S, ORISSA",ORISSA,24.8,7.4,8,263,1.7,0.65,3113,6617
1455,"RUSHIKULYA AT GANJAM U/S, ORISSA",ORISSA,27.5,8.1,8,300,2.3,0.45,2272,4569
1456,"RUSHIKULYA AT GANJAM D/S, ORISSA",ORISSA,28,7.8,8,13103,2.1,0.59,277,739
2426,VANSADHARA AT MUNIGUDA (D/S OF M/S VEDANTAALUMINaN PROJECT),ORISSA,25,7.4,8,207,1.5,0.53,1356,2872
2427,VANSADHARA AT GUNUPUR (INTERSTATE BOUNDRY),ORISSA,25.8,7.2,8,198,1.4,0.57,677,1850
1450,"PALAR AT VANIYAMBADI WATER SUPPLY HEAD WORK, TAMILNaNDU",TAMIL NaNDU,28.4,6.3,7.6,830,1.8,0.24,738,2020
1023,"GHAGGAR AT MUBARAKPUR REST HOUSE (PATIALA), PUNJAB",PUNJAB,24.8,5.8,7.2,732,8.5,3.83,1089,4838
1024,"GHAGGAR AT 100M D/S CONF. WITH R. SARASWATI (PATIALA),PUNJAB",PUNJAB,24,5.6,7.4,1322,15.3,15,16750,41500
1295,"GHAGGAR NEAR BANKARPUR,DERA BASSI,PUNJAB",PUNJAB,25,5.4,7.3,809,10,4.2,4278,8975
1473,"GHAGGAR AT RATANHERI, D/S OF PATIALA NaNDI (AFTER CONFL.), PUNJAB",PUNJAB,23.3,5.7,7.3,1103,14.3,13.75,20250,52500
1698,GHAGGAR AT D/S CHHATBIR,PUNJAB,25.8,5.7,7.5,906,24,14.18,7863,17625
1699,"GHAGGAR AT U/S DHAKANSU NaNLLAH, PUNJAB",PUNJAB,25.8,3.5,7.4,1064,20,13.2,8000,14500
1700,"GHAGGAR AT D/S DHAKANSU NaNLLAH, PUNJAB",PUNJAB,25.8,3.2,7.6,1197,27.3,19.2,20250,40250
1701,GHAGGAR AT D/S JHARMAL NaNDI,PUNJAB,26,4.7,7.3,1383,32.8,16.4,14388,42875
1702,GHAGGAR AT U/S JHARMAL NaNDI,PUNJAB,26,4.8,7.4,1063,16,5.03,3138,8025
1703,"GHAGGAR AT MOONaNK, PUNJAB",PUNJAB,24.4,5.3,7.5,1532,18.3,15.8,27000,63500
1704,GHAGGAR AT D/S SARDULGARH,PUNJAB,23.4,5.6,7.5,1269,34.5,12.15,22000,60000
1705,GHAGGAR AT U/S SARDULGARH,PUNJAB,24.3,5.4,7.4,1194,22,8.3,10000,35000
1718,"GAGGAR RIVER WHEN ENTERING IN RAJASTHAN FROM HARYANaN NEAR RD NO. 629, RAJASTHAN",RAJASTHAN,28,4.8,7.9,650,3.2,0.68,6,62
1719,"GAGGAR RIVER D/S HANUMANGARH NEAR 2 KNJ NaNI ABADI, MAKKASR",RAJASTHAN,32,5,7.3,390,2.8,0.14,4,20
1871,"RIVER MARKANDA AT PAONTA, DISTT. SIRMOUR, H.P.",HIMACHAL PRADESH,21.4,8.3,7.6,334,1,0.49,9,16
2624,MARKANDA U/S KALA AMB,HIMACHAL PRADESH,22.3,8.2,7.7,316,1.2,0.48,11,20
